image_name,bicubic_psnr,bicubic_ssim,recon_psnr,recon_ssim
130066.jpg,19.44903960432949,0.66897052526474,20.708767485900943,0.7408905029296875
134049.jpg,22.474482139391995,0.7203900814056396,24.023679935482313,0.7612981796264648
134067.jpg,19.678708809260556,0.6976490020751953,21.587855505489244,0.7578056454658508
140006.jpg,19.743140903005624,0.6456666588783264,21.10128085991931,0.7093518376350403
140088.jpg,22.93190519058161,0.7513608336448669,24.45749852432155,0.7885603308677673
14085.jpg,27.40793968661629,0.7996312975883484,29.106282170539757,0.8079648613929749
14092.jpg,26.974184736975836,0.7218636870384216,27.897035463218604,0.7225996851921082
141012.jpg,23.399789442261934,0.7218825817108154,24.595227140552872,0.763149082660675
141048.jpg,26.58307702878133,0.719871997833252,27.637655364658183,0.7337952256202698
145059.jpg,22.97210474151519,0.7664706110954285,24.96479832682938,0.8246526718139648
145079.jpg,21.631786884786873,0.5990872383117676,22.471881939273377,0.6323203444480896
146074.jpg,21.870955425626285,0.755665123462677,23.79419217557182,0.8146538734436035
147077.jpg,23.880541961773652,0.7696104049682617,25.805907027962654,0.7928619384765625
147080.jpg,21.458726366237244,0.7184978127479553,23.681980973856554,0.7639341354370117
15011.jpg,25.087416215926606,0.7853150367736816,27.022680470711705,0.8071271777153015
15062.jpg,23.453824417368114,0.699551522731781,25.07804182539231,0.7219119071960449
156054.jpg,24.888053395251543,0.7448366284370422,26.131825544559778,0.7839085459709167
157032.jpg,26.28221234629539,0.8248113989830017,28.41373072769311,0.8615270256996155
157087.jpg,23.306557915379283,0.7720587253570557,25.49508924621219,0.8144235610961914
159002.jpg,25.421423245870493,0.7853813171386719,26.64773612163941,0.8115823864936829
159022.jpg,24.21076682101761,0.7035281658172607,24.95341902076781,0.7241174578666687
160006.jpg,25.52740225648039,0.8052952289581299,27.233889634580457,0.8339281678199768
16004.jpg,25.786207623141163,0.8320563435554504,27.85965427644143,0.8611084818840027
160067.jpg,23.96737620685251,0.8099862933158875,25.940068982182424,0.8681769371032715
16068.jpg,22.23881235036111,0.7506313323974609,23.956822540357038,0.7684261798858643
161045.jpg,28.297080200967073,0.7316122055053711,29.21967453691632,0.735920250415802
163004.jpg,26.940449521793695,0.8346678614616394,28.76797949287624,0.8688621520996094
163096.jpg,27.996401856792406,0.8328096866607666,29.85889841134979,0.8539913296699524
164046.jpg,28.51251074452206,0.784792959690094,29.744342216999314,0.781447172164917
168084.jpg,27.91701703074814,0.8294233679771423,29.402727184881066,0.846348762512207
17067.jpg,22.94162787724051,0.6388332843780518,24.025756817881486,0.6594863533973694
175083.jpg,25.21523552891019,0.7640673518180847,26.987670970066485,0.7655391693115234
176051.jpg,26.334643919157443,0.8506404757499695,28.575766868325815,0.9030611515045166
179084.jpg,26.236505999668726,0.8161001205444336,28.63876102938478,0.8388659954071045
181021.jpg,22.760496146761415,0.799045979976654,25.54439317092119,0.82194584608078
183066.jpg,25.46222189850903,0.7574765086174011,27.298212042913967,0.7548359036445618
185092.jpg,27.424960262520305,0.7765608429908752,28.51506366050939,0.7963866591453552
187058.jpg,22.014317910355615,0.7773921489715576,23.723568446604247,0.8270893692970276
187099.jpg,20.835439448811055,0.6496697068214417,21.90282951633849,0.6911559104919434
188025.jpg,22.861179142257487,0.7204409241676331,24.396240453960033,0.7465667128562927
189006.jpg,28.997818860905802,0.8860343098640442,31.60301500563215,0.9118425250053406
189013.jpg,27.213664314198333,0.8423815369606018,29.67288697116434,0.8714475035667419
189029.jpg,25.567254578307725,0.8131011128425598,27.378991332880315,0.8424520492553711
189096.jpg,24.373471019135135,0.8086658120155334,26.363034836212126,0.8395885825157166
196027.jpg,28.82759849184094,0.8620807528495789,32.07471299005301,0.9056548476219177
196040.jpg,22.81358047553286,0.7088890075683594,24.013541647585033,0.7564349174499512
196062.jpg,27.952932774604903,0.7873234748840332,29.165695482479286,0.7895711064338684
196088.jpg,19.85027337977715,0.631931483745575,20.908288855408156,0.6983621716499329
198087.jpg,24.60196043636131,0.8071228861808777,26.59813080150368,0.8464636206626892
20069.jpg,25.881881416507873,0.8640443682670593,28.916338233736983,0.8996930122375488
201080.jpg,24.718887931195294,0.7861039042472839,26.447530859387427,0.8319430947303772
2018.jpg,21.193617302067768,0.6842394471168518,22.841540087498792,0.7309517860412598
202000.jpg,24.01318531483134,0.7706214785575867,25.032596577855116,0.7915310859680176
206062.jpg,24.619131143957972,0.7766448855400085,26.78969113270252,0.795245349407196
206097.jpg,25.709512488013097,0.7195959687232971,27.07958525437474,0.7067522406578064
207038.jpg,23.09346433366525,0.6693527102470398,24.10752183868397,0.7039616107940674
207049.jpg,22.5110170077902,0.6152439713478088,23.40154141727911,0.646399199962616
208078.jpg,21.690126909705143,0.8579962849617004,24.45446446557511,0.9135463833808899
209021.jpg,29.26198402903601,0.8064019680023193,30.919336374070294,0.8031657338142395
217013.jpg,22.573867074594887,0.8135711550712585,24.03874849049147,0.8691896796226501
217090.jpg,21.97299677516974,0.6734961867332458,23.595374885525867,0.7265222668647766
220003.jpg,23.303879812368073,0.6737639904022217,24.557148857584565,0.6885349750518799
223004.jpg,23.603772160773843,0.7673094868659973,25.476239580395692,0.819222629070282
223060.jpg,19.857052535271883,0.6701445579528809,21.582046804960825,0.731259822845459
225022.jpg,23.79706262046517,0.7435392737388611,25.091891860492225,0.776528537273407
226022.jpg,25.094419094191494,0.8203749656677246,26.982983857068863,0.8423516154289246
226033.jpg,25.300639587483168,0.8652245402336121,28.140014859170442,0.9102343916893005
226043.jpg,24.81915019110122,0.8550610542297363,27.690501130233812,0.900199830532074
